Polydeg	StructuredMesh	Fluxo
   3.000000000000000   0.533509393273274   1.000000000000000
   4.000000000000000   0.563744859847587   1.000000000000000
   5.000000000000000   0.598320245111006   1.000000000000000
   6.000000000000000   0.618729965903532   1.000000000000000
   7.000000000000000   0.641874086336882   1.000000000000000
   8.000000000000000   0.631151557759694   1.000000000000000
   9.000000000000000   0.655608205894601   1.000000000000000
  10.000000000000000   0.698302638188379   1.000000000000000
  11.000000000000000   0.718977570570547   1.000000000000000
  12.000000000000000   0.711955413941481   1.000000000000000
  13.000000000000000   0.874185164278072   1.000000000000000
  14.000000000000000   0.721759200084232   1.000000000000000
  15.000000000000000   0.717097525136053   1.000000000000000
