Polydeg	StructuredMesh	Fluxo
   3.000000000000000   0.410031036045263   1.000000000000000
   4.000000000000000   0.392232277211770   1.000000000000000
   5.000000000000000   0.433341338192387   1.000000000000000
   6.000000000000000   0.432664184133153   1.000000000000000
   7.000000000000000   0.418371515583064   1.000000000000000
   8.000000000000000   0.425396132366358   1.000000000000000
   9.000000000000000   0.409181395307580   1.000000000000000
  10.000000000000000   0.398047393572678   1.000000000000000
  11.000000000000000   0.441011393544418   1.000000000000000
  12.000000000000000   0.481792868844238   1.000000000000000
  13.000000000000000   0.465418099272009   1.000000000000000
  14.000000000000000   0.433823201418695   1.000000000000000
  15.000000000000000   0.470089200052912   1.000000000000000
