Polydeg	StructuredMesh	Fluxo
   3.000000000000000   0.000000101861723   0.000000244382000
   4.000000000000000   0.000000092975249   0.000000206124000
   5.000000000000000   0.000000088387184   0.000000195860400
   6.000000000000000   0.000000089362550   0.000000193902600
   7.000000000000000   0.000000086760402   0.000000199968000
   8.000000000000000   0.000000085767366   0.000000206380000
   9.000000000000000   0.000000089496624   0.000000203706000
  10.000000000000000   0.000000089797961   0.000000208474000
  11.000000000000000   0.000000091598688   0.000000205284000
  12.000000000000000   0.000000093344646   0.000000210178000
  13.000000000000000   0.000000091524967   0.000000223068000
  14.000000000000000   0.000000099055190   0.000000208842000
  15.000000000000000   0.000000105827338   0.000000204744000
