Polydeg	StructuredMesh	Fluxo
   3.000000000000000   0.487336196416791   1.000000000000000
   4.000000000000000   0.471743000530811   1.000000000000000
   5.000000000000000   0.648752600372824   1.000000000000000
   6.000000000000000   0.636650022364437   1.000000000000000
   7.000000000000000   0.592627941288735   1.000000000000000
   8.000000000000000   0.531636780172863   1.000000000000000
   9.000000000000000   0.528151105918970   1.000000000000000
  10.000000000000000   0.551630276050405   1.000000000000000
  11.000000000000000   0.588598581611746   1.000000000000000
  12.000000000000000   0.629757880121369   1.000000000000000
  13.000000000000000   0.682666678794998   1.000000000000000
  14.000000000000000   0.746715357678385   1.000000000000000
  15.000000000000000   0.639597479268373   1.000000000000000
