Polydeg	StructuredMesh	Fluxo
   3.000000000000000   0.000000102047279   0.000000244382000
   4.000000000000000   0.000000094047109   0.000000206124000
   5.000000000000000   0.000000089375452   0.000000195860400
   6.000000000000000   0.000000090840238   0.000000193902600
   7.000000000000000   0.000000087271023   0.000000199968000
   8.000000000000000   0.000000086386364   0.000000206380000
   9.000000000000000   0.000000086031639   0.000000203706000
  10.000000000000000   0.000000089974171   0.000000208474000
  11.000000000000000   0.000000088026935   0.000000205284000
  12.000000000000000   0.000000089655530   0.000000210178000
  13.000000000000000   0.000000096421593   0.000000223068000
  14.000000000000000   0.000000094751606   0.000000208842000
  15.000000000000000   0.000000106453559   0.000000204744000
