Polydeg	StructuredMesh	Fluxo
   3.000000000000000   0.000000344840814   0.000000647804000
   4.000000000000000   0.000000375986690   0.000000650078000
   5.000000000000000   0.000000437912165   0.000000733382000
   6.000000000000000   0.000000512153062   0.000000825892000
   7.000000000000000   0.000000582054043   0.000000904874000
   8.000000000000000   0.000000658090453   0.000001037644000
   9.000000000000000   0.000000728235415   0.000001109422000
  10.000000000000000   0.000000818617760   0.000001170576000
  11.000000000000000   0.000000913449245   0.000001253710000
  12.000000000000000   0.000001020532870   0.000001430178000
  13.000000000000000   0.000001122580190   0.000001286112000
  14.000000000000000   0.000001184324670   0.000001633572000
  15.000000000000000   0.000001253310660   0.000001744904000
